,title,description,originallink,link
398,"브이웨이, 인공지능으로 시스템 및 SW의 안전 문제 해결한다!...심각도, 발생...","인공지능(AI) 및 <b>빅데이터</b> 기반의 안전 관리 시스템 및 소프트웨어 관련 안전 프로세스 등의 혁신 기술... 비쥬얼프로 제품 중 SAS는 안전 분석 방법인 FMEA, FTA, STPA를 구현하여 안전 <b>분석가</b> 및 엔지니어가 제품 개발 및... ",http://www.aitimes.kr/news/articleView.html?idxno=24632,http://www.aitimes.kr/news/articleView.html?idxno=24632
399,&lt;뉴욕마켓워치&gt; 유가 급등·50bp 인상 의견 확대…주식↓채권·달러↑,"그는 &quot;50bp 금리 인상과 25bp 인상 어느 쪽일지, 대차대조표 축소가 올바른 방법일지는 <b>데이터</b>가 알려줄 것... 콴트 인사이트의 <b>분석가</b>인 휴 로버트는 &quot;자본의 흐름이 유럽으로 가지 않으려고 하고 있다&quot;면서 &quot;말 그대로... ",http://news.einfomax.co.kr/news/articleView.html?idxno=4205004,http://news.einfomax.co.kr/news/articleView.html?idxno=4205004
400,"BNK금융, 4월부터 부산 지역화폐 &apos;동백전&apos; 운영",또 그룹의 디지털금융 고도화와 연구개발(R&amp;D) 역량 강화를 위해 설립된 BNK디지털센터를 통해 석·박사급 <b>데이터분석가</b>를 비롯한 AI 전문가 채용에 적극 나설 예정이다. 한편 그룹 디지털 아카데미 과정 개설을 통해... ,http://news.mk.co.kr/newsRead.php?no=266299&year=2022,https://n.news.naver.com/mnews/article/009/0004939231?sid=101
401,PR에서도 IMC 넘어 &apos;커스터머 저니&apos;에 주목해야,이전에는 에델만의 <b>데이터 분석가</b>로 근무한바 있다.  러시아-우크라이나 사태가 처음 시작됐을 때 플레시먼힐러드 내부에선 일찌감치 관련 리포트들이 실시간으로 업데이트됐다. 첫 리포트는 키예프 대신 &apos;키이우... ,https://www.the-pr.co.kr/news/articleView.html?idxno=48564,https://www.the-pr.co.kr/news/articleView.html?idxno=48564
402,딜링룸 24시…챙겨봐야 할 국제경제뉴스,"22일 투자전문 매체인 배런스에 따르면 BTIG <b>분석가</b>인 그래이 파월은 보안 소프트웨어 회사인 <b>데이터</b>도그가 전자상거래, 원격 근무에 대한 투자 증가로 이익을 얻을 것이라면서 이같이 주장했다.... ",http://news.einfomax.co.kr/news/articleView.html?idxno=4204807,http://news.einfomax.co.kr/news/articleView.html?idxno=4204807
403,"이패스비즈, 메타버스(ZEP) 활용 <b>빅데이터</b>분석기사 필기 시험 쪽집게 무료 특...","<b>빅데이터</b>분석기사 필기 쪽집게 특강은 이패스코리아 <b>빅데이터</b>분석기사 전임강사인 김계철 <b>데이터분석가</b>가 강의를 담당한다. 교육과정, 이벤트할인에 관한 자세한 내용은 이패스비즈 홈페이지에서 확인할 수 있다.",http://www.fnnews.com/news/202203221558534774,https://n.news.naver.com/mnews/article/014/0004807274?sid=101
404,"스토어링크, 90억 규모 시리즈B 투자 유치 완료","아울러 <b>데이터</b> 엔지니어, <b>분석가</b>, 개발자 등을 다수 채용, 오픈마켓 제품 등록·관리, 마케팅 자동화 시스템 등도 새롭게 구축할 방침이다. 브랜드 애그리게이터(Brand Aggregator) 분야로의 진출도 계획 중이다. 제품과... ",http://www.epnc.co.kr/news/articleView.html?idxno=221128,http://www.epnc.co.kr/news/articleView.html?idxno=221128
405,"&quot;AI·<b>빅데이터</b>·5G관련 기술 기업, 하락장서도 유망&quot;","인공지능(AI)과 <b>빅데이터</b>,5G 및 사이버보안업체와 반도체 주식 등이 양호한 현금흐름과 강력한 기술력으로... 투자 은행 베어드의 트리스탄 게라가 이끄는 <b>분석가</b>팀도 이 분야에서 상대적으로 우수한 성과를 보인 아마존... ",https://www.hankyung.com/international/article/202203210377i,https://n.news.naver.com/mnews/article/015/0004676370?sid=104
406,[Interview] 푸드테크 기업 양유 오경아 대표 | CES 푸드테크 韓 기업 첫 도전...,"미국 스페셜티 푸드 협회(SFA)가 주최하는 이 박람회는 식품 시장 <b>분석가</b>와 연구원, 유명 셰프 등 3800명의... <b>빅데이터</b> 분석 기술을 바탕으로 독자적 영역을 구축해 나갈 수 있다는 비전을 갖게 돼 2018년 푸드테크 기업으로... ",http://economychosun.com/client/news/view.php?boardName=C03&t_num=13612439,http://economychosun.com/client/news/view.php?boardName=C03&t_num=13612439
407,"강남 이젠아카데미컴퓨터학원, 정규직 채용연계 &apos;UX/UI 웹·모바일디자인 국비...","웹디자이너, UI개발자(퍼블리셔), 프론트엔드 개발 프로그래머, 백엔드 개발 프로그래머, <b>빅데이터 분석가</b>, 데이터 엔지니어링 등 4차 산업에 필요한 우수한 IT 인재를 확보하고자 기업은 신입 연봉 6천만원부터... ",http://www.thedrive.co.kr/news/newsview.php?ncode=1065594932938539,http://www.thedrive.co.kr/news/newsview.php?ncode=1065594932938539
408,"<b>빅데이터</b> 마케팅 솔루션 ‘스토어링크’, 90억 시리즈B 투자 유치","아울러, <b>데이터</b> 엔지니어 및 <b>분석가</b>, 개발자 등을 다수 채용, 오픈마켓 제품 등록 및 관리, 마케팅 자동화 시스템 등도 새롭게 구축할 방침이다. 정용은 스토어링크 대표는 “성공적인 투자유치를 바탕으로 업계 최고의... ",https://www.etoday.co.kr/news/view/2115829,https://www.etoday.co.kr/news/view/2115829
409,"[주간투자동향] 한화시스템, 카이메타에 1,100만 달러 추가 투자","<b>데이터</b> 분석 범위를 아마존, 라쿠텐 등 해외 온라인 마켓플레이스까지 확대하고, <b>데이터</b> 엔지니어 및 <b>분석가</b>, 개발자 등을 채용해 오픈마켓 제품 등록 및 관리, 마케팅 자동화 시스템 등을 새롭게 구축할 방침이다.... ",https://www.donga.com/news/article/all/20220321/112453089/1,https://n.news.naver.com/mnews/article/020/0003417601?sid=105
410,"<b>빅데이터</b> 마케팅 솔루션 ‘스토어링크’, 90억원 투자 유치","아울러, <b>데이터</b> 엔지니어 및 <b>분석가</b>, 개발자 등을 다수 채용, 오픈마켓 제품 등록 및 관리, 마케팅 자동화 시스템 등도 새롭게 구축할 방침이다. 브랜드 애그리게이터(Brand Aggregator) 분야로의 진출도 계획 중이다. 제품과... ",https://www.venturesquare.net/851050,https://www.venturesquare.net/851050
411,"<b>빅데이터</b> 마케팅 솔루션 스토어링크, 90억 시리즈B 투자 유치","아울러, <b>데이터</b> 엔지니어 및 <b>분석가</b>, 개발자 등을 다수 채용하고 오픈마켓 제품 등록·관리, 마케팅 자동화 시스템 등도 새롭게 구축할 방침이다. 스토어링크는 브랜드 애그리게이터(Brand Aggregator) 분야로의 진출도 계획... ",http://news.mt.co.kr/mtview.php?no=2022032109122175719,https://n.news.naver.com/mnews/article/008/0004722154?sid=101
412,"<b>빅데이터</b> 마케팅 솔루션 ‘스토어링크’, 90억 규모 시리즈B 투자 유치","아울러, <b>데이터</b> 엔지니어 및 <b>분석가</b>, 개발자 등을 다수 채용, 오픈마켓 제품 등록 및 관리, 마케팅 자동화 시스템 등도 새롭게 구축할 방침이다. 브랜드 애그리게이터(Brand Aggregator) 분야로의 진출도 계획 중이다. 제품과... ",https://platum.kr/archives/182747,https://platum.kr/archives/182747
413,"북부새일센터, 여성가족부지원 ‘<b>빅데이터</b>분석마케팅 전문가 양성과정’ 교육...","세계경제포럼(World Economic Forum, WEF)에서는 <b>데이터 분석가</b>(1순위), 머신러닝 전문가(2순위), <b>빅데이터</b> 전문가(3순위), 디지털 마케팅 및 전략 전문가(4순위) 순으로 신기술을 활용하는 일자리가 늘어날 것으로 전망하고... ",https://view.asiae.co.kr/article/2022031816091117393,https://n.news.naver.com/mnews/article/277/0005060664?sid=101
414,[커버스토리] 하이브리드 클라우드와 함께 &apos;프라이빗 클라우드&apos; 시장도 &apos;활짝...,그리고 <b>데이터</b>에 대한 정부의 규제 등을 이유로 프라이빗 클라우드 보다는 퍼블릭 클라우드에 집중한... (출처: 레드햇) 시장 <b>분석가</b>들은 &apos;프라이빗 클라우드로의 회귀(Repatriation)&apos;를 예상하기도 한다.... ,http://www.itdaily.kr/news/articleView.html?idxno=206643,http://www.itdaily.kr/news/articleView.html?idxno=206643
415,트렌드는 정말 가볍기만할까? 생활관측변화연구소와 캐릿이 말하다!,10년 동안 소셜 <b>빅 데이터</b> 관측에 노하우를 지닌 바이브컴퍼니의 기술력을 바탕으로 매월 약 1억 2000만 건의... 가장 많은 <b>데이터</b>와 이야기를 모으는 현상<b>분석가</b>들이 내린 결론은 결국 같다. “모르는 것에 대해서는 정말... ,http://www.elle.co.kr/article/64735,http://www.elle.co.kr/article/64735
416,벤더 기고ㅣ빠르고 민첩한 기업으로의 혁신을 위한 제언,"• 탑다운(Top-down) 방식의 의사결정보다는 테스트와 측정으로 확보한 <b>데이터</b>에 따라 의사결정을 한다.... IT 엔지니어에서부터 프로젝트 관리자와 비즈니스 <b>분석가</b>, 거버넌스, 재무 관리 및 보안 직원 등 수천 명의... ",https://www.ciokorea.com/news/229149,https://www.ciokorea.com/news/229149
417,[그것이 궁금] 포스트 코로나19 대응과 함께 떠오르는 산업은?,"시장변화 <b>분석가</b>들의 관점이다. 이와 관련한 러시아의 소비패턴 변화로는 온라인 쇼핑, 생필품 배달... 비개인화(Depersonalized), 비대면 소통(Non-contact communication), 고객 중심 서비스 및 <b>빅데이터</b> 고객 성향 분석(Know-Your... ",http://www.dailypop.kr/news/articleView.html?idxno=58450,http://www.dailypop.kr/news/articleView.html?idxno=58450
418,"오라클 &quot;<b>데이터</b> 과학 대중화, 오라클이 앞장선다&quot;","<b>분석가</b>, <b>데이터 분석가</b>로 전이하는데 효율적인 환경을 제공한다. 오라클은 <b>데이터</b> 과학 대중화를 위해 <b>데이터</b>에 대한 안전한 접근과 <b>데이터</b> 처리에 대한 자유도를 높이는 방안, AI에 대한 적정 기술을 만드는 여러... ",http://www.datanet.co.kr/news/articleView.html?idxno=170514,http://www.datanet.co.kr/news/articleView.html?idxno=170514
419,"<b>데이터</b> 경영시대를 주도하는 핵심, 최적의 <b>데이터</b> 인사이트 구축과 분석, 예측...","이에 <b>데이터 분석가</b>, <b>데이터</b> 과학자를 중심으로 한 새로운 조직이 탄생하고 이들 조직들은 기업 비즈니스에 영향을 미치는 다양한 <b>데이터</b>를 분석하고 인사이트를 도출해 내고 이를 토대로 의사결정자들은 의사결정에... ",http://www.etnews.com/20220316000016,https://n.news.naver.com/mnews/article/030/0003004029?sid=105
420,"월가, 넷플릭스·아마존·애플·마이크로소프트 긍정 의견 유지","UBS의 <b>분석가</b>들은 아마존의 실적에 대해 매우 긍정적이라며, 특히 하반기의 실적이 우수할 것으로 예상했다. JP모건은 넷플릭스(NAS:NFLX)에 대한 &apos;비중 확대(overweight)&apos; 의견을 유지했다. 가장 최근 <b>데이터</b>로 보면... ",http://news.einfomax.co.kr/news/articleView.html?idxno=4203636,http://news.einfomax.co.kr/news/articleView.html?idxno=4203636
421,[트렌드] VR로 구현한 거대 화학공장…가상레버 당기니 실제 움직이네,"최고기술책임자(CTO) 직속 정보기술연구소 산하에 운영되고 있는 이노베이션 스튜디오 전담 조직에는 디지털전환(DX)기술 전문가, <b>데이터 분석가</b>, 사용자경험(UX) 전문가는 물론, 고객과의 워크숍을 주도하는... ",http://news.mk.co.kr/newsRead.php?no=240002&year=2022,https://n.news.naver.com/mnews/article/009/0004935225?sid=105
422,러시아제 보안 및 IT 제품 사용을 중단해야 하는 이유,"본지는 보안 책임자, 연구원, <b>분석가</b>들과 러시아제 보안 및 IT 제품이 기업에 미치는 영향에 대해 논의했다.... 그룬덴은 “러시아제 보안 및 IT 제품을 사용한다면 러시아가 해당 기업, 고객, <b>데이터</b>에 접속하고 잠재적으로... ",https://www.itworld.co.kr/news/228904,https://www.itworld.co.kr/news/228904
423,[TECH웨이브] 인공지능 AI는 기업에 어떤 도움을 주고 있는가,"식품 전문가와 향신료 전문가, <b>데이터 분석가</b>, AI 전문가가 협업해 완성한 결과물이다. 소비자가 서비스 사이트에 접속해 자신의 입맛에 관한 퀴즈를 20개 정도 풀면 AI가 소비자에게 적합한 메뉴와 레시피를 추천한다.... ",http://www.epnc.co.kr/news/articleView.html?idxno=220889,http://www.epnc.co.kr/news/articleView.html?idxno=220889
424,한국 수학자 개발 차세대 &apos;동형암호&apos; IBM이 쓴다,IBM이 배포하는 에이치이 레이어는 크립토랩의 완전동형암호 라이브러리 혜안을 통해 <b>데이터 분석가</b>와 애플리케이션 개발자가 <b>데이터</b>를 빠르고 쉽게 개인 정보 유출 없이 처리할 수 있도록 해준다. 예를 들어... ,https://www.dongascience.com/news/view/52863,https://n.news.naver.com/mnews/article/584/0000018159?sid=105
425,"美빅테크 앞지른 韓스타트업, &apos;개인정보 걱정 없는 AI시대&apos; 연다",com] 국내 정보기술(IT) 기업인 &apos;크립토랩&apos;이 독자 개발한 암호기술이 세계 각국의 인공지능(AI) 개발자와 <b>데이터 분석가</b>들에게 보급된다. 업계 선도적 원천기술을 보유한 크립토랩과 175개국에서 약 3000개의 정부... ,https://www.ajunews.com/view/20220313113151158,https://www.ajunews.com/view/20220313113151158
426,"[이성희의 탐독생활] &apos;5&apos; 송길영 &apos;그냥 하지 말라, 당신의 모든 것이 메시지다...","우리나라 최고의 <b>데이터 분석가</b>인 저자는 사람들이 남긴 흔적을 통해 그 속에 담긴 사람들의 마음을 읽는다. 그리고 그것이 우리에게 미리 온 미래였음을 알아챈다. 그는 저서 &lt;그냥 하지 말라, 당신의 모든 것이 메시지다... ",http://www.incheonilbo.com/news/articleView.html?idxno=1134904,http://www.incheonilbo.com/news/articleView.html?idxno=1134904
427,"프로스트앤설리반, 3차원 좌표 측정기(CMM) 시장 매년 4.8% 성장...브리지 및...","프로스트앤설리반(Frost &amp; Sullivan)의 측정 및 계측 연구 <b>분석가</b>인 Ram Ravi는 “작업 현장에서 생산성을... 이 보고서는 클라우드 컴퓨팅, 로봇, 시뮬레이션 및 <b>빅데이터</b> 분석을 포함한 혁신기술들이 고정식 3차원 측정기... ",https://www.hellot.net/news/article.html?no=66390,https://www.hellot.net/news/article.html?no=66390
428,"조롱하듯 “뭐 유출해줄까” 투표, 해킹 기사 공유하며 &apos;웃음 이모티콘&apos;",베일에 싸인 신흥 해커 조직에 내로라하는 글로벌 대기업들이 잇따라 <b>데이터</b>를 탈취당하면서 기업의... 익명을 요구한 보안 <b>분석가</b>는 “(해커 커뮤니티에) 랩서스 멤버 중 한 명이 만 17세 영국 해커라는 폭로 글이... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01646566632262992,https://n.news.naver.com/mnews/article/018/0005165529?sid=105
429,"아시아경제 교육센터, 4차 산업혁명 선도훈련기관 성과평가 ‘A등급’","인공지능 딥러닝 기반 자연어처리 텍스트분석가 과정과 실무프로젝트 기반 산업 <b>빅데이터 분석가</b> 양성과정, AWS클라우드 기반 인공지능 웹서비스 개발자 양성과정 총 3개 과정을 대상으로 프로젝트 평가와 훈련생 만족도... ",https://view.asiae.co.kr/article/2022031114500606553,https://n.news.naver.com/mnews/article/277/0005056884?sid=101
430,"취업플랫폼 캐치, <b>데이터</b> 전문가들이 전하는 <b>빅데이터</b> 커리어 컨퍼런스 개최","또한, 마케터에서 <b>데이터 분석가</b>가 된 카카오 <b>데이터 분석가</b>의 현업 이야기와 미래에셋증권과 삼성전자의 1년차 <b>빅데이터</b> 직무 신입사원들의 취업 스토리, 주니어 <b>데이터</b> 엔지니어를 위한 LG전자와 이베이코리아... ",http://www.kdpress.co.kr/news/articleView.html?idxno=111187,http://www.kdpress.co.kr/news/articleView.html?idxno=111187
431,"취업플랫폼 캐치, <b>데이터</b> 전문가들이 전하는 <b>빅데이터</b> 커리어 컨퍼런스 개최","그 외에도 마케터에서 <b>데이터 분석가</b>가 된 카카오 <b>데이터 분석가</b>의 현업 이야기와 미래에셋증권과 삼성전자의 1년차 <b>빅데이터</b> 직무 신입사원들의 취업 스토리, 주니어 <b>데이터</b> 엔지니어를 위한 LG전자와 이베이코리아... ",http://www.beyondpost.co.kr/view.php?ud=20220310115940214667114f971d_30,http://www.beyondpost.co.kr/view.php?ud=20220310115940214667114f971d_30
432,김은희 l 한국오라클 컨설턴트 굿<b>데이터</b>와 ‘<b>데이터</b>PM’의 시대,"Analyst(<b>데이터 분석가</b>) : 통계분석 및 모델링 수행, BI쪽 개발 업무 - Data Scientist(<b>데이터</b> 과학자) : 모델 설계 / 수행, 분석 컨설팅 업무 - Biz Consumer(현업) : 현업. BI(Business Intelligence, 대시보드 및 간단분석) 사용자... ",http://www.fashionbiz.co.kr/PE/?cate=2&recom=2&idx=190385,http://www.fashionbiz.co.kr/PE/?cate=2&recom=2&idx=190385
433,[재테크 빙하기 내 자산 불리는 필살기] 증시 ➌ 미국 | 장기 계획 가지고 주...,AI·<b>빅데이터</b>·사이버 보안·5세대(5G) 부문 기술주를 중장기 관점에서 담기를 권한다”고 언급했다. ▶빅테크... JP모건의 마르코 콜라노비치 <b>분석가</b>는 고객 메모를 통해 “최근 몇 주간 증시 약세는 지나친 감이 있는데... ,http://news.mk.co.kr/newsRead.php?no=204546&year=2022,https://n.news.naver.com/mnews/article/009/0004930256?sid=004
434,&quot;알리바바는 세계에서 가장 싼 빅캡 주식&quot; 투자자가 유의할 점은?,이런 가운데 글로벌 금융그룹 UBS <b>분석가</b>들은 지난 1월 알리바바가 중국 기업 전반의 실적 성장 호조에... 중국 당국은 또한 <b>데이터</b> 보호법과 독점금지법을 연이어 발표하며 기술 회사들을 단속했다. 여기에... ,http://www.ekoreanews.co.kr/news/articleView.html?idxno=55852,http://www.ekoreanews.co.kr/news/articleView.html?idxno=55852
435,"美 종합유통업체 타깃, 연 매출 128조원 달성…유통 빅3 등극","몇몇 <b>분석가</b>들은 매우 경쟁이 치열한 소매 유통시장에서, 그리고 코로나19 대유행을 2년여간 겪으면서... 약 4000만 개의 신용카드 및 직불카드 계좌와 7000만 명에 이르는 사람들의 개인 <b>데이터</b>가 손상되었다. 2014년... ",http://www.g-enews.com/ko-kr/news/article/news_all/20220302181342228293bf579e81_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20220302181342228293bf579e81_1/article.html
436,&quot;미래에 필요한 창의융합형 인재는 미술 수업을 통해 육성될 수 있어요&quot;,"현재 미술교육 분야에서는 3D 작품 제작을 위한 메이커교육사, 광고 분야의 디지털미디어 <b>데이터 분석가</b>, 웹툰 큐레이터, 가상현실 디자이너, 인공지능 작가 등 디지털과 AI와 관련된 예술문화 직업이 유망 직업이라... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002815022&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002344435?sid=103
437,&quot;37살 박주영 노쇠화 아냐…<b>데이터</b>가 입증한다&quot;,더브라위너는 에이전트 대신 <b>데이터 분석가</b>와 협상 테이블에 앉았다. <b>데이터</b> 전문가가 만든 자료를 연봉 인상 근거로 내밀었다. 현재 기량에 따른 자신의 팀 내 영향력과 향후에도 성공적인 폼을 유지할 확률이... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=507918,https://sports.news.naver.com/news.nhn?oid=477&aid=0000344998
438,"[최명주의 잡스토리] 기업의 서포터이자, 전략가 &apos;미래의 HR&apos;","HR 애널리스트(Analyst, <b>분석가</b>)란 직원들과 관련된 <b>데이터</b>를 수집하고 분석해 회사에 도움이 되는 정보를 제공하거나 비즈니스 문제 해결에 통찰력을 제시하는 역할을 하는 사람이다. 또한 HR <b>데이터</b> 통역가 또는 HR <b>데이터</b>... ",http://www.newsprime.co.kr/news/article.html?no=562165,http://www.newsprime.co.kr/news/article.html?no=562165
439,[전규열 발행인 칼럼] <b>빅데이터</b>가 인공지능을 만나면...,기업들이 <b>빅 데이터</b>에 관심을 가지게 된 것은 2016년 다보스포럼에서 제4차 산업혁명이 이슈가 된 이후부터다.... <b>데이터 분석가</b>에게 중요한 것은 수학적 지식보다 분석적 사고와 태도로 숫자에 근거를 두고 유용한 정보를... ,https://www.gokorea.kr/news/articleView.html?idxno=720191,https://www.gokorea.kr/news/articleView.html?idxno=720191
440,스포츠와 선거도 수학 싸움? 박형주 교수가 들려주는 일상 속 수학 이야기(차...,하루에도 수많은 <b>데이터</b>가 생산되는 <b>빅 데이터</b> 시대를 살고 있는 우리에게 수학은 <b>데이터</b> 검증의 도구이자... <b>데이터</b> 분석은 선거에도 적용된다. 야구 통계 <b>분석가</b>로 이름을 알렸던 &apos;네이트 실버&apos;가 미국 대선 결과를... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=507651,https://n.news.naver.com/mnews/article/477/0000344747?sid=106
441,&apos;차클&apos; 스포츠와 선거도 수학 싸움? 박형주 교수의 일상 속 수학 이야기,하루에도 수많은 <b>데이터</b>가 생산되는 <b>빅 데이터</b> 시대를 살고 있는 우리에게 수학은 <b>데이터</b> 검증의 도구이자... <b>데이터</b> 분석은 선거에도 적용된다. 야구 통계 <b>분석가</b>로 이름을 알렸던 &apos;네이트 실버&apos;가 미국 대선 결과를... ,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12048680,https://n.news.naver.com/mnews/article/437/0000290883?sid=106
442,&apos;차이나는 클라스&apos; <b>빅데이터</b> 시대 수학의 역할,생산되는 <b>빅 데이터</b> 시대를 살고 있는 우리에게 수학은 <b>데이터</b> 검증의 도구이자 세상을 이해하는 언어다.... <b>데이터</b> 분석은 선거에도 적용된다. 야구 통계 <b>분석가</b>로 이름을 알렸던 ‘네이트 실버’가 미국 대선 결과를... ,http://starin.edaily.co.kr/news/newspath.asp?newsid=01121766632234784,https://n.news.naver.com/mnews/article/018/0005155752?sid=106
443,스포츠와 선거도 수학 싸움? 일상 속 수학 이야기 (&apos;차이나는 클라스&apos;),하루에도 수많은 <b>데이터</b>가 생산되는 <b>빅 데이터</b> 시대를 살고 있는 우리에게 수학은 <b>데이터</b> 검증의 도구이자... <b>데이터</b> 분석은 선거에도 적용된다. 야구 통계 <b>분석가</b>로 이름을 알렸던 ‘네이트 실버’가 미국 대선 결과를... ,http://www.osen.co.kr/article/G1111773357,https://n.news.naver.com/mnews/article/109/0004564656?sid=106
444,"경단녀, SW인력난 문제 푸나...&quot;골든타임 놓쳐선 안돼&quot;",실제로 광주여성새일센터에서 &apos;지역산업 <b>빅데이터 분석가</b> 양성과정&apos;에 참여한 40대 여성들이 광주 계림동에 빅데이터 수집·분석 스타트업을 창업해 일자리 창출에 기여하고 있다. 이용섭 광주시장은 지난해 6월 경단녀... ,http://www.newspim.com/news/view/20220225001183,http://www.newspim.com/news/view/20220225001183
445,‘멀티클라우드 전환’의 이점과 과제는… 美 프라이스라인 사례,"숙련된 기술 프로그래머와 <b>데이터 분석가</b> 확보는 오늘날 기술 회사를 포함한 모든 기업의 주요 과제다. 이 문제를 해결하고 신규 직원을 채용하기 위해 프라이스라인은 뭄바이, 베를린, 토론토, 위니펙에 사무실을... ",https://www.ciokorea.com/news/227074,https://www.ciokorea.com/news/227074
446,"&quot;약점이 없는 게 장점&quot; 도미야스, 아스널에 연착륙한 비결","요시다는 &quot;모든 팀들이 <b>분석가</b>를 보유하고 있고, 모든 상대 선수들을 분석해 약점을 찾는다. 약점을... 그의 경기 <b>데이터</b>를 본다면 공중전에서도 뛰어나다.오른쪽, 왼쪽에서 모두 뛸 수 있다. 도미야스는 아주 현대 축구에... ",http://www.footballist.co.kr/news/articleView.html?idxno=144959,https://sports.news.naver.com/news.nhn?oid=436&aid=0000054224
447,"&apos;유전자&apos;에 7억달러 쓴 일라이릴리, 미래의 성공을 산 것일까","이러한 계획은 향후 5년 안에 보스턴 연구소에 있는 생물학자, 화학자, <b>데이터 분석가</b> 그리고 다른 여러 분야의 전문가가 120명에서 최대 250명까지 늘어나면서 가능해질 것이다. 최근 빅파마들이 유전자 치료제를... ",http://www.pharmnews.com/news/articleView.html?idxno=201496,http://www.pharmnews.com/news/articleView.html?idxno=201496
448,"아이스크림 홈런, AI 튜터 &apos;아이뚜루&apos; 기능 고도화 업데이트","가령 수리논리적 성향이 강한 학습자에겐 <b>빅데이터 분석가</b>, 소프트웨어 개발자 등 적성에 맞는 직업을 소개하며 내재적 학습동기를 격려한다. 학습 도중 딴짓을 했을 땐 ‘오늘의 학습’을 모두 마친 뒤, 두뇌 기초 체력을... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03083206632233800,https://n.news.naver.com/mnews/article/018/0005154145?sid=101
449,"아이스크림 홈런, AI 튜터 ‘아이뚜루’ 기술 고도화로 학습격차 완화","가령 수리논리적 성향이 강한 학습자에겐 <b>빅데이터 분석가</b>, 소프트웨어 개발자 등 적성에 맞는 직업을 소개하며 내재적 학습동기를 격려한다. 학습 도중 딴 짓을 했을 땐 ‘오늘의 학습’을 모두 마친 뒤, 두뇌 기초 체력을... ",https://www.sedaily.com/NewsView/2629LB78S1,https://n.news.naver.com/mnews/article/011/0004022744?sid=101
450,"“미·러, 향후 1~2주 최대 고비”…움츠린 비트코인","이날 가상자산 <b>데이터</b> 조사 업체 얼터너티브(Alternative)에 따르면, 코인 시장의 투자심리를 알려주는... 한 시장 <b>분석가</b>는 AFP 통신에 “시장 분위기가 밝지는 않지만, 우려했던 것보다 미지근한 제재가 다소 도움이... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01377606632233800,https://n.news.naver.com/mnews/article/018/0005153625?sid=105
451,현대코퍼레이션 정몽혁 특명 “멀티태스킹 상사맨 키워라”,"이후 기업가치평가 전문가, M&amp;A 마스터, <b>빅데이터</b> 애널리스트 과정을 통해 심층적인 신규 사업 투자 <b>분석가</b>를 양성하겠다는 계획이다. 현대코퍼레이션 관계자는 “작은 사업이라도 잘 성장시킨다면 10년 뒤 회사를... ",https://biz.chosun.com/industry/company/2022/02/22/F7NTGVFVWJDKXARTX3S2ZKJXR4/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000795108?sid=101
452,FAANG 시대 저물고 MANTA 시대 달려온다,안젤로 지노 CFRA 리서치 <b>분석가</b>는 “애플은 하드웨어 성장 없이도 서비스 사업만으로 높은 성장을 할 수... <b>데이터</b> 분석회사 글로벌<b>데이터</b>의 레이첼 존스 애널리스트는 CNN에 “페이스북은 메타버스에 매료돼 핵심... ,https://www.chosun.com/economy/mint/2022/02/17/L2DYVJLGZRDUJPRKRZHYYV4OQQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003673508?sid=101
453,"美 네트워크 장비업체 시스코, 18조 규모 자사주 매입 발표…주가 5% 상승","이는 <b>분석가</b>들의 주당 3.38~3.45달러의 예상치보다 높다. 매출은 전년 대비 5.5~6.5% 증가할 것으로... 앞서 시스코는 웹 사이트, 애플리케이션 및 장치에서 수집한 <b>빅 데이터</b>를 검색하고 모니터링 하는 소프트웨어를... ",http://www.g-enews.com/ko-kr/news/article/news_all/20220217084408484293bf579e81_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20220217084408484293bf579e81_1/article.html
454,"IDK2, <b>데이터</b> 분석·시각화 기술 커뮤니티 &apos;<b>데이터</b> 히어로&apos; 오픈","이번 프로그램은 <b>데이터</b> 분석과 시각화 스킬을 익혀 업무에 활용하고자 하는 실무자, <b>데이터 분석가</b>를 꿈꾸는 취업 준비생 등 누구나 참여할 수 있으며 한 달 과정으로 진행된다. 프로그램은 하트카운트를 활용해... ",https://www.itbiznews.com/news/articleView.html?idxno=63913,https://www.itbiznews.com/news/articleView.html?idxno=63913
